frame, fps, time
1000, 31.83699, 30.49685
1001, 33.78835, 30.52644
1002, 32.14504, 30.55755
1003, 32.77721, 30.58806
1004, 35.80636, 30.61599
1005, 38.71767, 30.64182
1006, 33.58071, 30.6716
1007, 41.2916, 30.69581
1008, 51.19541, 30.71535
1009, 38.58173, 30.74127
1010, 26.13286, 30.77953
1011, 31.0424, 30.81174
1012, 23.86122, 30.85365
1013, 18.42163, 30.90794
1014, 30.22609, 30.94102
1015, 33.57169, 30.97081
1016, 28.81844, 31.00551
1017, 42.26721, 31.02917
1018, 38.9575, 31.05484
1019, 33.94664, 31.08429
1020, 31.42875, 31.11611
1021, 32.03896, 31.14732
1022, 36.97404, 31.17437
1023, 37.5841, 31.20098
1024, 28.34467, 31.23626
1025, 32.02562, 31.26748
1026, 31.83193, 31.2989
1027, 31.99386, 31.33015
1028, 33.55367, 31.35996
1029, 32.29974, 31.39092
1030, 26.92515, 31.42806
1031, 36.45909, 31.45548
1032, 36.23714, 31.48308
1033, 36.08154, 31.5108
1034, 30.55861, 31.54352
1035, 28.61476, 31.57847
1036, 32.82132, 31.60893
1037, 35.08526, 31.63744
1038, 35.69771, 31.66545
1039, 24.65544, 31.70601
1040, 35.64808, 31.73406
1041, 28.09146, 31.76966
1042, 32.21027, 31.8007
1043, 35.63157, 31.82877
1044, 31.58959, 31.86043
1045, 39.18342, 31.88595
1046, 32.67226, 31.91655
1047, 30.08967, 31.94979
1048, 36.65823, 31.97707
1049, 31.46534, 32.00885
1050, 27.74926, 32.04488
1051, 31.87861, 32.07625
1052, 35.64427, 32.10431
1053, 39.36698, 32.12971
1054, 33.50982, 32.15955
1055, 30.25902, 32.1926
1056, 28.08752, 32.2282
1057, 38.94991, 32.25387
1058, 29.5203, 32.28775
1059, 36.54169, 32.31511
1060, 28.79521, 32.34984
1061, 34.20909, 32.37907
1062, 30.47387, 32.41189
1063, 34.49703, 32.44088
1064, 31.33127, 32.47279
1065, 33.48626, 32.50266
1066, 30.60818, 32.53533
1067, 33.6553, 32.56504
1068, 31.52585, 32.59676
1069, 31.51492, 32.62849
1070, 31.91218, 32.65983
1071, 33.81234, 32.6894
1072, 32.14297, 32.72052
1073, 25.58199, 32.75961
1074, 34.29473, 32.78876
1075, 24.5008, 32.82958
1076, 32.5489, 32.8603
1077, 37.45599, 32.887
1078, 31.95603, 32.91829
1079, 32.65946, 32.94891
1080, 32.36665, 32.97981
1081, 31.60157, 33.01145
1082, 32.73108, 33.042
1083, 29.60419, 33.07578
1084, 28.66644, 33.11067
1085, 20.41441, 33.15965
1086, 31.83699, 33.19106
1087, 31.91829, 33.22239
1088, 31.94174, 33.2537
1089, 32.11098, 33.28484
1090, 26.13491, 33.3231
1091, 41.55067, 33.34717
1092, 44.01408, 33.36989
1093, 27.27917, 33.40655
1094, 30.71159, 33.43911
1095, 38.22484, 33.46527
1096, 42.93504, 33.48857
1097, 35.66843, 33.5166
1098, 32.02665, 33.54782
1099, 33.8696, 33.57735
1100, 27.87534, 33.61322
1101, 36.27131, 33.64079
1102, 34.25948, 33.66998
1103, 37.85298, 33.6964
1104, 31.71583, 33.72793
1105, 26.0695, 33.76629
1106, 30.90712, 33.79865
1107, 32.67654, 33.82925
1108, 42.24936, 33.85292
1109, 30.9033, 33.88528
1110, 30.51385, 33.91805
1111, 30.79956, 33.95052
1112, 35.59352, 33.97861
1113, 33.43364, 34.00852
1114, 32.12748, 34.03965
1115, 25.93496, 34.07821
1116, 32.79549, 34.1087
1117, 37.6421, 34.13526
1118, 40.1558, 34.16016
1119, 34.02981, 34.18955
1120, 28.11595, 34.22512
1121, 30.41178, 34.258
1122, 36.14676, 34.28566
1123, 37.70739, 34.31218
1124, 31.61456, 34.34381
1125, 30.93581, 34.37614
1126, 30.09782, 34.40937
1127, 38.79277, 34.43515
1128, 39.08998, 34.46073
1129, 30.55394, 34.49346
1130, 26.63187, 34.53101
1131, 33.70862, 34.56067
1132, 27.07532, 34.59761
1133, 27.69316, 34.63372
1134, 33.98355, 34.66314
1135, 30.64946, 34.69577
1136, 32.9435, 34.72612
1137, 38.86665, 34.75185
1138, 38.63241, 34.77774
1139, 30.02282, 34.81105
1140, 27.14146, 34.84789
1141, 30.38682, 34.8808
1142, 35.64046, 34.90886
1143, 30.81854, 34.9413
1144, 33.5233, 34.97113
1145, 31.51095, 35.00287
1146, 32.45383, 35.03368
1147, 38.6952, 35.05952
1148, 36.85413, 35.08666
1149, 34.14717, 35.11594
1150, 31.45643, 35.14774
1151, 33.42358, 35.17765
1152, 36.01527, 35.20542
1153, 30.27459, 35.23845
1154, 32.70218, 35.26903
1155, 38.32299, 35.29512
1156, 40.64215, 35.31973
1157, 31.86134, 35.35112
1158, 25.65747, 35.39009
1159, 32.23311, 35.42112
1160, 37.30091, 35.44793
1161, 29.44901, 35.48188
1162, 32.09861, 35.51304
1163, 33.72226, 35.54269
1164, 31.42381, 35.57452
1165, 38.53862, 35.60046
1166, 37.44757, 35.62717
1167, 30.04537, 35.66045
1168, 34.20792, 35.68968
1169, 31.57363, 35.72136
1170, 35.60493, 35.74944
1171, 37.37619, 35.7762
1172, 30.10235, 35.80942
1173, 24.63843, 35.85001
1174, 33.18511, 35.88014
1175, 29.37548, 35.91418
1176, 30.409, 35.94707
1177, 30.39144, 35.97997
1178, 26.83555, 36.01724
1179, 34.30532, 36.04639
1180, 37.37899, 36.07314
1181, 38.90596, 36.09884
1182, 27.93921, 36.13464
1183, 28.86086, 36.16928
1184, 31.08486, 36.20145
1185, 37.69033, 36.22799
1186, 29.71768, 36.26163
1187, 34.66565, 36.29048
1188, 38.77472, 36.31627
1189, 34.25948, 36.34546
1190, 30.10779, 36.37868
1191, 31.49309, 36.41043
1192, 29.33498, 36.44452
1193, 40.50387, 36.46921
1194, 38.01559, 36.49551
1195, 29.48722, 36.52943
1196, 27.89634, 36.56527
1197, 33.4616, 36.59516
1198, 34.83714, 36.62386
1199, 22.49516, 36.66832
1200, 31.26466, 36.7003
1201, 32.48652, 36.73108
1202, 38.77171, 36.75687
1203, 32.12335, 36.78801
1204, 31.62455, 36.81963
1205, 33.45601, 36.84951
1206, 36.85006, 36.87665
1207, 36.31741, 36.90419
1208, 32.47491, 36.93498
1209, 34.29355, 36.96414
1210, 36.83241, 36.99129
1211, 34.3112, 37.02043
1212, 27.30972, 37.05705
1213, 18.77582, 37.11031
1214, 34.38553, 37.13939
1215, 28.49084, 37.17449
1216, 33.69159, 37.20417
1217, 37.733, 37.23067
1218, 33.13782, 37.26085
1219, 29.88911, 37.29431
1220, 36.33325, 37.32183
1221, 32.99132, 37.35215
1222, 34.15651, 37.38142
1223, 37.47283, 37.40811
1224, 39.59298, 37.43337
1225, 16.96151, 37.49232
1226, 30.23706, 37.5254
1227, 33.23695, 37.55548
1228, 37.26199, 37.58232
1229, 29.81515, 37.61586
1230, 33.31002, 37.64588
1231, 37.55022, 37.67251
1232, 41.15565, 37.69681
1233, 31.05783, 37.72901
1234, 41.95687, 37.75285
1235, 36.41528, 37.78031
1236, 32.05231, 37.81151
1237, 35.87444, 37.83938
1238, 31.2217, 37.87141
1239, 15.90483, 37.93428
1240, 24.02518, 37.97591
1241, 38.50449, 38.00188
1242, 37.59964, 38.02847
1243, 32.22376, 38.05951
1244, 30.95688, 38.09181
1245, 42.35135, 38.11542
1246, 34.27827, 38.1446
1247, 35.12099, 38.17307
1248, 38.80632, 38.19884
1249, 35.46477, 38.22704
1250, 35.44088, 38.25525
1251, 36.38481, 38.28274
1252, 25.96593, 38.32125
1253, 18.61469, 38.37497
1254, 27.52016, 38.41131
1255, 36.18076, 38.43895
1256, 33.41129, 38.46888
1257, 38.11411, 38.49512
1258, 31.95807, 38.52641
1259, 28.28934, 38.56176
1260, 31.8137, 38.59319
1261, 29.82493, 38.62672
1262, 31.41197, 38.65855
1263, 34.87115, 38.68723
1264, 36.60724, 38.71455
1265, 24.87253, 38.75475
1266, 32.0595, 38.78595
1267, 30.23066, 38.81902
1268, 33.78036, 38.84863
1269, 30.22426, 38.88171
1270, 38.7672, 38.90751
1271, 38.56239, 38.93344
1272, 27.79863, 38.96941
1273, 31.8847, 39.00077
1274, 29.28515, 39.03492
1275, 26.17801, 39.07312
1276, 27.84507, 39.10903
1277, 33.14441, 39.1392
1278, 34.2126, 39.16843
1279, 30.29752, 39.20144
1280, 31.40112, 39.23328
1281, 34.30767, 39.26243
1282, 36.74849, 39.28964
1283, 35.11359, 39.31812
1284, 32.05436, 39.34932
1285, 26.25637, 39.3874
1286, 27.97672, 39.42315
1287, 27.49216, 39.45952
1288, 30.62131, 39.49218
1289, 35.57833, 39.52028
1290, 27.66405, 39.55643
1291, 33.09176, 39.58665
1292, 27.62049, 39.62286
1293, 35.18773, 39.65128
1294, 32.72037, 39.68184
1295, 37.18993, 39.70873
1296, 28.06781, 39.74436
1297, 26.30956, 39.78237
1298, 28.36879, 39.81762
1299, 30.47944, 39.85043
1300, 31.08003, 39.8826
1301, 28.94691, 39.91715
1302, 27.74849, 39.95319
1303, 27.45367, 39.98961
1304, 38.73867, 40.01543
1305, 28.57551, 40.05042
1306, 31.21878, 40.08245
1307, 34.98705, 40.11104
1308, 34.86993, 40.13972
1309, 27.97124, 40.17547
1310, 35.7462, 40.20344
1311, 29.07146, 40.23784
1312, 29.03263, 40.27228
1313, 35.74364, 40.30026
1314, 34.30885, 40.32941
1315, 27.94389, 40.36519
1316, 31.74906, 40.39669
1317, 36.56441, 40.42404
1318, 29.58667, 40.45784
1319, 28.02062, 40.49352
1320, 28.72985, 40.52833
1321, 37.79718, 40.55479
1322, 35.93503, 40.58261
1323, 29.02589, 40.61707
1324, 25.15913, 40.65681
1325, 33.95586, 40.68626
1326, 30.48874, 40.71906
1327, 37.27588, 40.74589
1328, 26.75013, 40.78327
1329, 31.29499, 40.81523
1330, 28.00493, 40.85094
1331, 38.49707, 40.87691
1332, 36.35438, 40.90442
1333, 31.42085, 40.93624
1334, 29.28086, 40.9704
1335, 24.51702, 41.01118
1336, 32.43383, 41.04202
1337, 28.01434, 41.07771
1338, 25.43235, 41.11703
1339, 29.16387, 41.15132
1340, 37.81862, 41.17776
1341, 34.70776, 41.20658
1342, 26.87233, 41.24379
1343, 32.37503, 41.27468
1344, 31.05204, 41.30688
1345, 26.80318, 41.34419
1346, 31.346, 41.37609
1347, 32.93157, 41.40646
1348, 35.02136, 41.43501
1349, 28.87753, 41.46964
1350, 32.86123, 41.50007
1351, 28.37845, 41.53531
1352, 26.94546, 41.57242
1353, 29.58755, 41.60622
1354, 31.02988, 41.63844
1355, 40.52356, 41.66312
1356, 30.40161, 41.69601
1357, 34.92962, 41.72464
1358, 29.2963, 41.75878
1359, 26.95708, 41.79587
1360, 29.50549, 41.82977
1361, 31.36173, 41.86165
1362, 31.30674, 41.89359
1363, 27.70927, 41.92968
1364, 31.27639, 41.96166
1365, 29.05372, 41.99608
1366, 37.13055, 42.02301
1367, 28.68535, 42.05787
1368, 29.91236, 42.0913
1369, 28.69029, 42.12616
1370, 34.98705, 42.15474
1371, 38.62943, 42.18063
1372, 26.73439, 42.21803
1373, 27.21829, 42.25477
1374, 28.50871, 42.28985
1375, 26.72939, 42.32726
1376, 29.08076, 42.36164
1377, 35.1803, 42.39007
1378, 34.74152, 42.41885
1379, 29.0926, 42.45323
1380, 31.96727, 42.48451
1381, 32.79441, 42.515
1382, 39.18956, 42.54052
1383, 37.42375, 42.56724
1384, 29.18771, 42.6015
1385, 35.35318, 42.62979
1386, 30.0553, 42.66306
1387, 36.76876, 42.69026
1388, 39.49915, 42.71558
1389, 30.8024, 42.74804
1390, 26.77233, 42.7854
1391, 29.89001, 42.81885
1392, 35.39948, 42.8471
1393, 36.35835, 42.8746
1394, 30.8642, 42.907
1395, 39.398, 42.93238
1396, 38.22922, 42.95854
1397, 31.64457, 42.99014
1398, 24.74451, 43.03056
1399, 36.25553, 43.05814
1400, 35.26466, 43.08649
1401, 37.45879, 43.11319
1402, 27.44915, 43.14962
1403, 38.11847, 43.17585
1404, 35.03241, 43.2044
1405, 28.25418, 43.23979
1406, 26.21782, 43.27794
1407, 32.61898, 43.30859
1408, 36.67706, 43.33586
1409, 40.50879, 43.36054
1410, 29.06808, 43.39494
1411, 42.56225, 43.41844
1412, 36.42059, 43.4459
1413, 29.29373, 43.48003
1414, 31.16527, 43.51212
1415, 30.97701, 43.5444
1416, 42.73504, 43.5678
1417, 37.28144, 43.59462
1418, 31.39225, 43.62648
1419, 27.1341, 43.66333
1420, 32.87635, 43.69375
1421, 35.2572, 43.72211
1422, 30.83374, 43.75455
1423, 34.36544, 43.78365
1424, 33.83522, 43.8132
1425, 38.50893, 43.83917
1426, 31.74805, 43.87067
1427, 28.01984, 43.90636
1428, 31.12647, 43.93848
1429, 40.07695, 43.96344
1430, 39.41819, 43.9888
1431, 27.6763, 44.02494
1432, 38.49263, 44.05091
1433, 35.87444, 44.07879
1434, 37.32179, 44.10558
1435, 29.26715, 44.13975
1436, 32.26327, 44.17075
1437, 37.93914, 44.19711
1438, 37.97661, 44.22344
1439, 27.98377, 44.25917
1440, 27.33435, 44.29576
1441, 32.39286, 44.32663
1442, 36.42589, 44.35408
1443, 29.82315, 44.38762
1444, 37.219, 44.41448
1445, 37.07273, 44.44146
1446, 39.56322, 44.46673
1447, 28.86753, 44.50137
1448, 28.45598, 44.53651
1449, 32.12232, 44.56765
1450, 41.70837, 44.59162
1451, 39.38403, 44.61701
1452, 31.31067, 44.64895
1453, 40.4122, 44.67369
1454, 35.04714, 44.70223
1455, 33.78378, 44.73183
1456, 26.00104, 44.77029
1457, 29.17068, 44.80457
1458, 28.5543, 44.83959
1459, 36.94536, 44.86666
1460, 31.40704, 44.8985
1461, 31.5866, 44.93016
1462, 31.46534, 44.96194
1463, 39.80099, 44.98706
1464, 31.24902, 45.01906
1465, 31.15847, 45.05116
1466, 25.65023, 45.09014
1467, 31.16138, 45.12223
1468, 37.09061, 45.14919
1469, 37.20238, 45.17607
1470, 28.40828, 45.21127
1471, 27.51713, 45.24762
1472, 32.81917, 45.27809
1473, 31.83699, 45.3095
1474, 31.48119, 45.34126
1475, 26.13354, 45.37953
1476, 31.59059, 45.41118
1477, 33.64285, 45.44091
1478, 41.1692, 45.46519
1479, 28.91594, 45.49978
1480, 36.17421, 45.52742
1481, 29.14857, 45.56173
1482, 35.51893, 45.58988
1483, 29.4655, 45.62382
1484, 38.62943, 45.64971
1485, 31.36566, 45.68159
1486, 33.81577, 45.71116
1487, 30.81284, 45.74362
1488, 27.89089, 45.77947
1489, 29.48809, 45.81339
1490, 38.16357, 45.83959
1491, 39.2881, 45.86504
1492, 30.74652, 45.89756
1493, 33.38675, 45.92752
1494, 31.30674, 45.95946
1495, 30.54741, 45.9922
1496, 31.1779, 46.02427
1497, 29.43341, 46.05824
1498, 31.70879, 46.08978
1499, 30.13046, 46.12297
1500, 29.03263, 46.15741
1501, 25.87791, 46.19605
1502, 30.81379, 46.2285
1503, 35.26466, 46.25686
1504, 36.93717, 46.28394
1505, 29.88733, 46.31739
1506, 31.76317, 46.34888
1507, 33.13123, 46.37906
1508, 27.0358, 46.41605
1509, 35.83459, 46.44395
1510, 31.02218, 46.47618
1511, 29.53337, 46.51004
1512, 25.57806, 46.54914
1513, 31.45841, 46.58093
1514, 35.20011, 46.60934
1515, 36.09978, 46.63704
1516, 29.97872, 46.67039
1517, 40.7714, 46.69492
1518, 37.18855, 46.72181
1519, 32.39181, 46.75269
1520, 25.32415, 46.79218
1521, 34.19973, 46.82141
1522, 33.50196, 46.85126
1523, 37.85011, 46.87769
1524, 30.29293, 46.9107
1525, 32.15641, 46.9418
1526, 30.44047, 46.97465
1527, 39.8581, 46.99974
1528, 39.80575, 47.02486
1529, 27.44764, 47.06129
1530, 25.6246, 47.10032
1531, 35.29204, 47.12865
1532, 35.05328, 47.15718
1533, 38.93475, 47.18287
1534, 32.62217, 47.21352
1535, 36.69725, 47.24077
1536, 45.28165, 47.26285
1537, 34.64403, 47.29172
1538, 25.37556, 47.33113
1539, 34.13668, 47.36042
1540, 36.81885, 47.38758
1541, 35.80251, 47.41551
1542, 32.69149, 47.4461
1543, 26.15678, 47.48433
1544, 34.75481, 47.51311
1545, 33.29782, 47.54314
1546, 37.06999, 47.57012
1547, 28.44222, 47.60528
1548, 24.98626, 47.6453
1549, 30.83374, 47.67773
1550, 34.30885, 47.70688
1551, 27.49973, 47.74325
1552, 31.45346, 47.77504
1553, 34.52562, 47.804
1554, 33.33333, 47.834
1555, 30.02372, 47.86731
1556, 31.10226, 47.89946
1557, 31.57363, 47.93113
1558, 36.84191, 47.95827
1559, 33.98702, 47.9877
1560, 33.4437, 48.0176
1561, 35.11483, 48.04607
1562, 29.41263, 48.08007
1563, 31.35878, 48.11197
1564, 39.51007, 48.13728
1565, 42.44302, 48.16084
1566, 35.8783, 48.18871
1567, 32.09861, 48.21986
1568, 38.86061, 48.24559
1569, 32.43068, 48.27643
1570, 31.91116, 48.30777
1571, 39.59612, 48.33302
1572, 40.66528, 48.35761
1573, 35.70026, 48.38562
1574, 31.742, 48.41713
1575, 39.74563, 48.44229
1576, 30.18959, 48.47541
1577, 37.74582, 48.5019
1578, 37.81004, 48.52835
1579, 40.68017, 48.55293
1580, 45.50833, 48.57491
1581, 41.38559, 48.59907
1582, 36.2437, 48.62666
1583, 40.44162, 48.65139
1584, 30.28376, 48.68441
1585, 38.52674, 48.71036
1586, 39.6275, 48.7356
1587, 36.24239, 48.76319
1588, 29.96075, 48.79657
1589, 34.12154, 48.82587
1590, 28.10963, 48.86145
1591, 34.97849, 48.89004
1592, 36.97404, 48.91708
1593, 47.39786, 48.93818
1594, 34.61285, 48.96708
1595, 33.1565, 48.99723
1596, 33.73022, 49.02688
1597, 30.9703, 49.05917
1598, 27.99004, 49.0949
1599, 37.65344, 49.12146
1600, 41.4525, 49.14558
1601, 29.20475, 49.17982
1602, 31.43073, 49.21164
1603, 37.77862, 49.23811
1604, 32.03383, 49.26932
1605, 32.52879, 49.30006
1606, 35.65444, 49.32811
1607, 41.38045, 49.35228
1608, 38.42311, 49.3783
1609, 30.94442, 49.41062
1610, 39.24185, 49.4361
1611, 45.99604, 49.45784
1612, 20.60411, 49.50637
1613, 18.94298, 49.55917
1614, 33.82378, 49.58873
1615, 30.08514, 49.62197
1616, 35.39197, 49.65022
1617, 40.18324, 49.67511
1618, 48.7282, 49.69563
1619, 29.86769, 49.72911
1620, 35.69007, 49.75713
1621, 38.89991, 49.78284
1622, 37.8917, 49.80923
1623, 39.05335, 49.83484
1624, 28.49003, 49.86993
1625, 15.70204, 49.93362
1626, 27.40627, 49.97011
1627, 37.26616, 49.99694
1628, 35.35068, 50.02523
1629, 42.59488, 50.04871
1630, 38.7627, 50.0745
1631, 28.23902, 50.10992
1632, 36.90582, 50.13701
1633, 42.97379, 50.16028
1634, 37.51641, 50.18694
1635, 30.99046, 50.2192
1636, 39.89786, 50.24427
1637, 30.13682, 50.27745
1638, 35.77306, 50.3054
1639, 18.83523, 50.35849
1640, 34.30885, 50.38764
1641, 29.90162, 50.42109
1642, 31.38633, 50.45295
1643, 36.95628, 50.48
1644, 32.91206, 50.51039
1645, 31.45841, 50.54218
1646, 36.09978, 50.56988
1647, 45.58508, 50.59182
1648, 35.38821, 50.62008
1649, 32.50024, 50.65084
1650, 31.40506, 50.68269
1651, 31.40112, 50.71453
1652, 31.38633, 50.74639
1653, 29.63578, 50.78014
1654, 43.96184, 50.80288
1655, 24.01249, 50.84453
1656, 39.30663, 50.86997
1657, 41.41644, 50.89411
1658, 42.40343, 50.91769
1659, 35.02259, 50.94625
1660, 27.45593, 50.98267
1661, 36.93308, 51.00975
1662, 31.30478, 51.04169
1663, 34.18336, 51.07095
1664, 34.63803, 51.09982
1665, 17.79518, 51.15601
1666, 32.48019, 51.1868
1667, 29.48374, 51.22071
1668, 42.81372, 51.24407
1669, 30.46366, 51.2769
1670, 37.00278, 51.30392
1671, 35.03609, 51.33246
1672, 49.33886, 51.35273
1673, 36.04773, 51.38047
1674, 33.11258, 51.41067
1675, 39.03963, 51.43629
1676, 27.8288, 51.47222
1677, 33.9121, 51.50171
1678, 30.71914, 51.53426
1679, 15.69317, 51.59798
1680, 30.37667, 51.63091
1681, 32.01332, 51.66214
1682, 38.37593, 51.6882
1683, 30.79387, 51.72068
1684, 31.98362, 51.75194
1685, 38.54307, 51.77789
1686, 31.22951, 51.80991
1687, 35.67479, 51.83794
1688, 37.23701, 51.86479
1689, 38.80632, 51.89056
1690, 32.97066, 51.92089
1691, 36.81885, 51.94805
1692, 26.64464, 51.98558
1693, 18.89788, 52.0385
1694, 34.96992, 52.0671
1695, 27.53001, 52.10342
1696, 30.09238, 52.13665
1697, 26.97526, 52.17372
1698, 31.79246, 52.20517
1699, 39.37938, 52.23057
1700, 28.63688, 52.26549
1701, 36.82292, 52.29264
1702, 38.97724, 52.3183
1703, 31.02122, 52.35054
1704, 28.83257, 52.38522
1705, 31.33323, 52.41713
1706, 33.36448, 52.44711
1707, 30.06253, 52.48037
1708, 46.05748, 52.50208
1709, 38.84702, 52.52782
1710, 32.80947, 52.5583
1711, 42.35493, 52.58191
1712, 37.68324, 52.60845
1713, 33.13562, 52.63863
1714, 31.73797, 52.67014
1715, 33.93742, 52.6996
1716, 33.79634, 52.72919
1717, 27.84817, 52.7651
1718, 36.90173, 52.7922
1719, 15.80378, 52.85548
1720, 27.04969, 52.89244
1721, 34.19037, 52.92169
1722, 33.67684, 52.95139
1723, 32.92723, 52.98175
1724, 31.71985, 53.01328
1725, 43.0237, 53.03652
1726, 31.21781, 53.06855
1727, 34.91376, 53.09719
1728, 34.62364, 53.12608
1729, 42.889, 53.14939
1730, 47.88126, 53.17028
1731, 37.15676, 53.19719
1732, 22.29456, 53.24204
1733, 18.86935, 53.29504
1734, 36.07894, 53.32276
1735, 27.56416, 53.35904
1736, 37.91038, 53.38541
1737, 35.95441, 53.41323
1738, 33.34222, 53.44322
1739, 38.60408, 53.46912
1740, 45.1957, 53.49125
1741, 35.90277, 53.5191
1742, 34.76568, 53.54786
1743, 37.67756, 53.57441
1744, 42.42321, 53.59798
1745, 16.32946, 53.65921
1746, 36.61797, 53.68652
1747, 29.11123, 53.72087
1748, 34.65844, 53.74973
1749, 31.00679, 53.78198
1750, 37.38737, 53.80873
1751, 29.2372, 53.84293
1752, 35.12346, 53.8714
1753, 38.60258, 53.89731
1754, 49.3559, 53.91757
1755, 36.7215, 53.9448
1756, 30.60818, 53.97747
1757, 43.65287, 54.00038
1758, 25.47381, 54.03964
1759, 15.55258, 54.10394
1760, 30.51292, 54.13671
1761, 34.15184, 54.16599
1762, 34.02865, 54.19538
1763, 33.9547, 54.22483
1764, 34.76931, 54.25359
1765, 43.20961, 54.27673
1766, 36.9099, 54.30383
1767, 28.99055, 54.33832
1768, 37.72161, 54.36483
1769, 42.19053, 54.38853
1770, 33.26901, 54.41859
1771, 39.0625, 54.44419
1772, 20.94899, 54.49192
1773, 18.16629, 54.54697
1774, 37.49391, 54.57364
1775, 27.07312, 54.61058
1776, 40.06892, 54.63553
1777, 34.35482, 54.66464
1778, 34.81288, 54.69336
1779, 36.02695, 54.72112
1780, 32.83749, 54.75157
1781, 33.04256, 54.78184
1782, 32.59558, 54.81252
1783, 41.19295, 54.83679
1784, 31.16916, 54.86887
1785, 23.76821, 54.91095
1786, 37.34827, 54.93772
1787, 27.10321, 54.97462
1788, 33.12794, 55.0048
1789, 36.23188, 55.0324
1790, 36.92217, 55.05949
1791, 28.85337, 55.09414
1792, 32.88717, 55.12455
1793, 31.346, 55.15645
1794, 46.87793, 55.17778
1795, 30.76261, 55.21029
1796, 35.27213, 55.23864
1797, 35.88474, 55.26651
1798, 39.51944, 55.29181
1799, 16.40608, 55.35276
1800, 31.21878, 55.3848
1801, 31.07617, 55.41698
1802, 43.39901, 55.44002
1803, 33.7815, 55.46962
1804, 31.28324, 55.50159
1805, 38.66378, 55.52745
1806, 31.23536, 55.55947
1807, 34.72222, 55.58827
1808, 38.51783, 55.61423
1809, 41.06607, 55.63858
1810, 34.94304, 55.6672
1811, 31.98056, 55.69847
1812, 35.72577, 55.72646
1813, 18.9631, 55.77919
1814, 25.83912, 55.81789
1815, 31.92237, 55.84922
1816, 41.14888, 55.87352
1817, 46.5853, 55.89499
1818, 35.1062, 55.92347
1819, 31.97544, 55.95475
1820, 35.3282, 55.98305
1821, 32.91748, 56.01343
1822, 33.06004, 56.04368
1823, 33.8696, 56.0732
1824, 45.88419, 56.095
1825, 15.62842, 56.15899
1826, 39.82794, 56.18409
1827, 27.02995, 56.22109
1828, 37.18993, 56.24798
1829, 37.72019, 56.27449
1830, 33.14441, 56.30466
1831, 37.372, 56.33142
1832, 49.39247, 56.35166
1833, 34.48395, 56.38066
1834, 34.13668, 56.40995
1835, 36.83648, 56.4371
1836, 27.86059, 56.47299
1837, 36.85821, 56.50012
1838, 28.7315, 56.53493
1839, 16.23983, 56.5965
1840, 27.46423, 56.63292
1841, 35.60239, 56.661
1842, 40.8814, 56.68546
1843, 43.0089, 56.70871
1844, 33.40906, 56.73864
1845, 32.98044, 56.76896
1846, 42.87429, 56.79229
1847, 44.09755, 56.81496
1848, 26.34491, 56.85292
1849, 33.8983, 56.88242
1850, 30.66168, 56.91504
1851, 48.459, 56.93567
1852, 18.83275, 56.98877
1853, 18.41078, 57.04309
1854, 35.76794, 57.07105
1855, 30.15863, 57.10421
1856, 31.02314, 57.13644
1857, 30.7645, 57.16895
1858, 31.57562, 57.20061
1859, 48.10699, 57.2214
1860, 29.16983, 57.25568
1861, 38.38919, 57.28173
1862, 33.64511, 57.31145
1863, 45.24477, 57.33356
1864, 41.20144, 57.35783
1865, 21.69056, 57.40393
1866, 32.29766, 57.43489
1867, 33.22038, 57.465
1868, 47.524, 57.48604
1869, 35.1395, 57.5145
1870, 32.28723, 57.54547
1871, 37.70597, 57.57199
1872, 42.1159, 57.59573
1873, 37.54599, 57.62236
1874, 34.20909, 57.6516
1875, 28.70841, 57.68643
1876, 40.6471, 57.71103
1877, 44.22626, 57.73364
1878, 30.22152, 57.76673
1879, 16.14179, 57.82868
1880, 33.86043, 57.85821
1881, 29.33412, 57.8923
1882, 32.86987, 57.92272
1883, 45.25296, 57.94482
1884, 33.64058, 57.97454
1885, 37.37619, 58.0013
1886, 46.48568, 58.02281
1887, 37.40835, 58.04955
1888, 31.34305, 58.08145
1889, 37.63785, 58.10802
1890, 29.39707, 58.14204
1891, 24.4236, 58.18298
1892, 31.27345, 58.21495
1893, 19.88744, 58.26524
1894, 38.38182, 58.29129
1895, 26.58443, 58.32891
1896, 36.72015, 58.35614
1897, 41.68577, 58.38013
1898, 39.08693, 58.40572
1899, 29.34444, 58.43979
1900, 40.803, 58.4643
1901, 36.97404, 58.49135
1902, 33.03273, 58.52162
1903, 34.55783, 58.55056
1904, 31.01833, 58.5828
1905, 15.82629, 58.64598
1906, 37.059, 58.67297
1907, 28.6944, 58.70782
1908, 28.42686, 58.743
1909, 30.62412, 58.77565
1910, 34.50298, 58.80464
1911, 30.35915, 58.83758
1912, 30.34441, 58.87053
1913, 37.53895, 58.89717
1914, 28.11674, 58.93274
1915, 34.3065, 58.96188
1916, 34.46018, 58.9909
1917, 41.22351, 59.01516
1918, 35.58592, 59.04326
1919, 22.72831, 59.08726
1920, 37.06037, 59.11424
1921, 26.4145, 59.1521
1922, 28.91092, 59.18669
1923, 37.01921, 59.2137
1924, 30.7418, 59.24623
1925, 31.91422, 59.27756
1926, 34.8432, 59.30626
1927, 41.7554, 59.33021
1928, 36.64749, 59.3575
1929, 30.82899, 59.38993
1930, 37.66904, 59.41648
1931, 28.98299, 59.45098
1932, 34.71258, 59.47979
1933, 21.21476, 59.52693
