frame, fps, time
2253, 72.39557, 49.59129
2254, 65.38512, 49.60659
2255, 66.71114, 49.62158
2256, 70.63644, 49.63573
2257, 68.59651, 49.65031
2258, 66.74231, 49.6653
2259, 67.34914, 49.68015
2260, 66.55131, 49.69517
2261, 73.75175, 49.70873
2262, 66.39224, 49.72379
2263, 70.32843, 49.73801
2264, 65.62971, 49.75324
2265, 69.9937, 49.76753
2266, 66.85386, 49.78249
2267, 69.45892, 49.79688
2268, 66.67111, 49.81188
2269, 70.02311, 49.82616
2270, 72.04092, 49.84005
2271, 68.50253, 49.85464
2272, 63.54855, 49.87038
2273, 67.26759, 49.88525
2274, 67.43543, 49.90007
2275, 68.60122, 49.91465
2276, 66.96578, 49.92958
2277, 72.91287, 49.9433
2278, 67.60868, 49.95809
2279, 69.47339, 49.97248
2280, 68.17097, 49.98715
2281, 68.41817, 50.00176
2282, 71.12376, 50.01582
2283, 64.96882, 50.03122
2284, 72.3589, 50.04504
2285, 67.23593, 50.05991
2286, 69.35775, 50.07433
2287, 67.72774, 50.0891
2288, 64.84243, 50.10452
2289, 66.00224, 50.11967
2290, 71.81844, 50.13359
2291, 67.29475, 50.14845
2292, 69.5749, 50.16283
2293, 71.87522, 50.17674
2294, 72.76962, 50.19048
2295, 68.5354, 50.20507
2296, 61.66368, 50.22129
2297, 72.08766, 50.23516
2298, 68.08279, 50.24984
2299, 67.36729, 50.26469
2300, 71.144, 50.27874
2301, 65.93262, 50.29391
2302, 73.14219, 50.30758
2303, 66.5159, 50.32262
2304, 69.37699, 50.33703
2305, 66.05892, 50.35217
2306, 74.27765, 50.36563
2307, 66.87621, 50.38058
2308, 66.49821, 50.39562
2309, 67.29022, 50.41048
2310, 69.89586, 50.42479
2311, 66.20325, 50.4399
2312, 70.44734, 50.45409
2313, 63.40752, 50.46986
2314, 73.13149, 50.48354
2315, 67.29022, 50.4984
2316, 70.09673, 50.51266
2317, 69.1085, 50.52713
2318, 58.89628, 50.54411
2319, 70.82153, 50.55823
2320, 66.13757, 50.57335
2321, 73.32991, 50.58699
2322, 64.93507, 50.60239
2323, 67.06009, 50.6173
2324, 70.9069, 50.6314
2325, 67.91633, 50.64613
2326, 69.41071, 50.66054
2327, 68.87527, 50.67506
2328, 67.563, 50.68986
2329, 70.61649, 50.70402
2330, 70.19022, 50.71827
2331, 67.01964, 50.73318
2332, 70.63644, 50.74734
2333, 70.63644, 50.7615
2334, 71.75145, 50.77544
2335, 67.61325, 50.79023
2336, 67.50372, 50.80504
2337, 66.90753, 50.81998
2338, 71.16425, 50.83404
2339, 69.19457, 50.84849
2340, 67.85641, 50.86323
2341, 71.64864, 50.87719
2342, 70.83157, 50.8913
2343, 67.27664, 50.90617
2344, 73.81708, 50.91972
2345, 67.08708, 50.93462
2346, 67.16819, 50.94951
2347, 70.39279, 50.96372
2348, 72.46377, 50.97752
2349, 68.06889, 50.99221
2350, 73.20644, 51.00587
2351, 66.03275, 51.02102
2352, 68.44158, 51.03563
2353, 69.72528, 51.04997
2354, 63.9141, 51.06562
2355, 73.06737, 51.0793
2356, 71.06815, 51.09338
2357, 68.84682, 51.1079
2358, 70.18529, 51.12215
2359, 67.03311, 51.13707
2360, 71.09847, 51.15113
2361, 69.38181, 51.16555
2362, 66.30421, 51.18063
2363, 71.23522, 51.19467
2364, 73.67568, 51.20824
2365, 69.0417, 51.22272
2366, 69.57006, 51.2371
2367, 69.05124, 51.25158
2368, 71.44388, 51.26558
2369, 66.74231, 51.28056
2370, 64.54945, 51.29605
2371, 74.38816, 51.30949
2372, 67.14113, 51.32439
2373, 69.34813, 51.33881
2374, 71.22, 51.35285
2375, 68.76633, 51.36739
2376, 71.40817, 51.38139
2377, 70.90187, 51.3955
2378, 68.35738, 51.41013
2379, 69.979, 51.42442
2380, 72.21259, 51.43826
2381, 65.03219, 51.45364
2382, 67.15916, 51.46853
2383, 72.65858, 51.48229
2384, 71.7566, 51.49623
2385, 69.2281, 51.51067
2386, 71.4643, 51.52467
2387, 69.62334, 51.53903
2388, 73.13149, 51.5527
2389, 68.5777, 51.56729
2390, 67.91633, 51.58201
2391, 70.17544, 51.59626
2392, 68.3527, 51.61089
2393, 80.10253, 51.62338
2394, 62.32471, 51.63942
2395, 69.63303, 51.65379
2396, 68.12453, 51.66846
2397, 68.24541, 51.68312
2398, 74.09603, 51.69661
2399, 67.55844, 51.71141
2400, 68.44158, 51.72602
2401, 70.44734, 51.74022
2402, 73.06203, 51.75391
2403, 66.38784, 51.76897
2404, 69.14194, 51.78343
2405, 66.94337, 51.79837
2406, 69.979, 51.81266
2407, 74.744, 51.82604
2408, 67.99483, 51.84074
2409, 68.55419, 51.85533
2410, 66.43636, 51.87038
2411, 70.50198, 51.88457
2412, 66.69779, 51.89956
2413, 74.41583, 51.913
2414, 71.05301, 51.92707
2415, 67.50372, 51.94188
2416, 70.25432, 51.95612
2417, 72.28045, 51.96995
2418, 67.31287, 51.98481
2419, 66.46726, 51.99985
2420, 70.88177, 52.01396
2421, 68.54479, 52.02855
2422, 71.286, 52.04257
2423, 66.9927, 52.0575
2424, 71.96833, 52.07139
2425, 68.80418, 52.08593
2426, 67.09608, 52.10083
2427, 70.81651, 52.11495
2428, 67.9394, 52.12967
2429, 73.28155, 52.14331
2430, 72.61637, 52.15709
2431, 67.34007, 52.17194
2432, 66.40988, 52.18699
2433, 68.45096, 52.2016
2434, 68.54949, 52.21619
2435, 73.23861, 52.22984
2436, 71.19971, 52.24389
2437, 63.76738, 52.25957
2438, 78.1922, 52.27236
2439, 65.79813, 52.28756
2440, 25.08529, 52.32742
2441, 160.0768, 52.33367
2442, 70.51192, 52.34785
2443, 134.0123, 52.35532
2444, 76.07455, 52.36846
2445, 65.69871, 52.38368
2446, 67.89327, 52.39841
2447, 72.40605, 52.41222
2448, 73.35143, 52.42585
2449, 68.25473, 52.44051
2450, 69.86167, 52.45482
2451, 69.73014, 52.46916
2452, 66.22078, 52.48426
2453, 70.64143, 52.49842
2454, 70.67138, 52.51257
2455, 67.14564, 52.52746
2456, 72.5321, 52.54124
2457, 66.79134, 52.55622
2458, 68.2361, 52.57087
2459, 68.44158, 52.58548
2460, 73.02468, 52.59918
2461, 70.31854, 52.6134
2462, 67.48093, 52.62822
2463, 74.91198, 52.64157
2464, 67.67274, 52.65635
2465, 67.1727, 52.67123
2466, 71.18451, 52.68528
2467, 67.03761, 52.7002
2468, 72.20216, 52.71405
2469, 67.34914, 52.7289
2470, 73.78985, 52.74245
2471, 63.84473, 52.75811
2472, 70.99248, 52.7722
2473, 66.59119, 52.78722
2474, 72.03054, 52.8011
2475, 69.15151, 52.81556
2476, 71.52564, 52.82954
2477, 69.82265, 52.84386
2478, 71.3674, 52.85788
2479, 68.08743, 52.87256
2480, 69.86655, 52.88688
2481, 69.92518, 52.90118
2482, 67.34914, 52.91602
2483, 68.49315, 52.93062
2484, 65.64695, 52.94585
2485, 72.60582, 52.95963
2486, 67.45363, 52.97445
2487, 70.497, 52.98864
2488, 66.04147, 53.00378
2489, 71.33685, 53.0178
2490, 67.70939, 53.03257
2491, 69.89586, 53.04688
2492, 70.29383, 53.0611
2493, 77.44134, 53.07401
2494, 65.46217, 53.08929
2495, 65.84579, 53.10448
2496, 69.8568, 53.11879
2497, 67.66815, 53.13357
2498, 69.61849, 53.14793
2499, 69.07031, 53.16241
2500, 66.77796, 53.17739
2501, 71.03281, 53.19146
2502, 70.8416, 53.20558
2503, 73.50239, 53.21918
2504, 63.37136, 53.23496
2505, 69.11327, 53.24943
2506, 42.29582, 53.27308
2507, 131.9261, 53.28065
2508, 72.33273, 53.29448
2509, 67.91171, 53.3092
2510, 66.58676, 53.32422
2511, 69.44444, 53.33862
2512, 69.6767, 53.35297
2513, 64.71236, 53.36843
2514, 69.92029, 53.38273
2515, 67.94863, 53.39745
2516, 71.17438, 53.4115
2517, 71.01768, 53.42558
2518, 70.60152, 53.43974
2519, 66.66222, 53.45474
2520, 70.18037, 53.46899
2521, 71.3623, 53.483
2522, 66.86727, 53.49795
2523, 70.92702, 53.51205
2524, 72.76962, 53.52579
2525, 66.93889, 53.54073
2526, 73.06737, 53.55442
2527, 67.69564, 53.56919
2528, 66.76459, 53.58416
2529, 70.09182, 53.59843
2530, 67.19527, 53.61331
2531, 68.18492, 53.62798
2532, 69.57006, 53.64235
2533, 67.0466, 53.65727
2534, 71.51541, 53.67125
2535, 68.44627, 53.68586
2536, 70.09182, 53.70013
2537, 69.42998, 53.71453
2538, 72.9501, 53.72824
2539, 66.16382, 53.74335
2540, 66.15069, 53.75847
2541, 75.88405, 53.77165
2542, 67.67274, 53.78643
2543, 65.19755, 53.80177
2544, 74.22252, 53.81524
2545, 69.62819, 53.82961
2546, 26.84131, 53.86686
2547, 159.4896, 53.87313
2548, 68.54479, 53.88772
2549, 131.5789, 53.89532
2550, 73.4538, 53.90893
2551, 70.97232, 53.92302
2552, 68.27803, 53.93767
2553, 66.9344, 53.95261
2554, 70.8416, 53.96672
2555, 63.84473, 53.98238
2556, 69.0894, 53.99686
2557, 73.59976, 54.01044
2558, 68.40413, 54.02506
2559, 73.22788, 54.03872
2560, 64.69979, 54.05418
2561, 65.18055, 54.06952
2562, 63.07159, 54.08537
2563, 68.47908, 54.09998
2564, 70.35812, 54.11419
2565, 69.7107, 54.12853
2566, 73.13684, 54.1422
2567, 66.42753, 54.15726
2568, 68.8895, 54.17177
2569, 64.95615, 54.18717
2570, 73.20644, 54.20083
2571, 71.42857, 54.21483
2572, 67.37637, 54.22967
2573, 70.74638, 54.2438
2574, 67.75986, 54.25856
2575, 67.42634, 54.2734
2576, 68.96076, 54.2879
2577, 71.6435, 54.30185
2578, 66.29541, 54.31694
2579, 69.8568, 54.33125
2580, 68.69547, 54.34581
2581, 71.2403, 54.35985
2582, 73.43761, 54.37347
2583, 63.59705, 54.38919
2584, 70.45727, 54.40339
2585, 66.56903, 54.41841
2586, 68.01796, 54.43311
2587, 72.73256, 54.44686
2588, 69.7107, 54.4612
2589, 67.94402, 54.47592
2590, 72.91287, 54.48963
2591, 64.82562, 54.50506
2592, 71.55635, 54.51903
2593, 71.8494, 54.53295
2594, 24.78376, 54.5733
2595, 157.6541, 54.57964
2596, 53.62793, 54.59829
2597, 145.9215, 54.60514
2598, 79.5545, 54.61771
2599, 70.05254, 54.63198
2600, 66.5336, 54.64701
2601, 75.59722, 54.66024
2602, 48.06999, 54.68105
2603, 93.05788, 54.69179
2604, 57.75006, 54.70911
2605, 71.9321, 54.72301
2606, 65.00683, 54.73839
2607, 72.37461, 54.75221
2608, 69.36737, 54.76662
2609, 34.63324, 54.7955
2610, 93.18796, 54.80623
2611, 139.2758, 54.81341
2612, 71.93727, 54.82731
2613, 67.80121, 54.84206
2614, 71.39288, 54.85606
2615, 73.37296, 54.86969
2616, 64.37077, 54.88523
2617, 51.78664, 54.90454
2618, 95.57488, 54.915
2619, 68.90374, 54.92951
2620, 66.17258, 54.94463
2621, 71.40307, 54.95863
2622, 71.4643, 54.97262
2623, 68.34803, 54.98725
2624, 68.25007, 55.0019
2625, 76.87577, 55.01491
2626, 69.73014, 55.02925
2627, 73.56187, 55.04285
2628, 67.79202, 55.0576
2629, 69.2329, 55.07204
2630, 70.4275, 55.08624
2631, 71.9321, 55.10014
2632, 69.65729, 55.11449
2633, 71.39288, 55.1285
2634, 72.96607, 55.14221
2635, 72.32227, 55.15604
2636, 65.76351, 55.17124
2637, 74.51009, 55.18466
2638, 68.54479, 55.19925
2639, 73.63228, 55.21283
2640, 70.9824, 55.22692
2641, 43.87119, 55.24971
2642, 128.2051, 55.25751
2643, 26.224, 55.29564
2644, 153.7515, 55.30215
2645, 35.24105, 55.33052
2646, 157.8283, 55.33686
2647, 126.183, 55.34478
2648, 27.99866, 55.3805
2649, 147.776, 55.38727
2650, 72.86505, 55.40099
2651, 138.0453, 55.40824
2652, 80.50881, 55.42066
2653, 69.73501, 55.435
2654, 68.49315, 55.4496
2655, 73.05669, 55.46328
2656, 72.93414, 55.47699
2657, 69.83241, 55.49131
2658, 67.659, 55.50609
2659, 72.39033, 55.51991
2660, 69.11806, 55.53437
2661, 71.79782, 55.5483
2662, 74.09054, 55.5618
2663, 66.4496, 55.57685
2664, 72.75373, 55.59059
2665, 70.56167, 55.60476
2666, 70.89684, 55.61887
2667, 71.78236, 55.6328
2668, 71.58708, 55.64677
2669, 70.9069, 55.66087
2670, 75.41478, 55.67413
2671, 67.56757, 55.68893
2672, 69.77393, 55.70327
2673, 74.96252, 55.71661
2674, 72.06168, 55.73048
2675, 70.23952, 55.74472
2676, 69.33851, 55.75914
2677, 73.78985, 55.7727
2678, 70.98743, 55.78679
2679, 74.8391, 55.80015
2680, 67.64984, 55.81493
2681, 69.35294, 55.82935
2682, 73.99734, 55.84286
2683, 70.20993, 55.85711
2684, 68.79472, 55.87165
2685, 69.73987, 55.88599
2686, 72.70612, 55.89974
2687, 67.815, 55.91449
2688, 69.96922, 55.92878
2689, 71.85457, 55.9427
2690, 71.90623, 55.95661
2691, 68.44158, 55.97122
2692, 74.5879, 55.98463
2693, 70.56665, 55.9988
2694, 70.37793, 56.01301
2695, 72.74844, 56.02675
2696, 67.8196, 56.0415
2697, 74.57677, 56.0549
2698, 65.64264, 56.07014
2699, 70.91193, 56.08424
2700, 73.05135, 56.09793
2701, 67.49004, 56.11275
2702, 73.6594, 56.12632
2703, 68.36672, 56.14095
2704, 71.03786, 56.15503
2705, 69.57006, 56.1694
2706, 70.05745, 56.18367
2707, 79.37768, 56.19627
2708, 69.87632, 56.21058
2709, 66.74231, 56.22557
2710, 69.7496, 56.2399
2711, 70.91193, 56.25401
2712, 70.0182, 56.26829
2713, 72.13446, 56.28215
2714, 75.30688, 56.29543
2715, 67.76904, 56.31018
2716, 71.98906, 56.32407
2717, 68.12453, 56.33875
2718, 68.82313, 56.35328
2719, 73.99734, 56.3668
2720, 73.37296, 56.38043
2721, 67.72774, 56.3952
2722, 72.65858, 56.40896
2723, 72.13966, 56.42282
2724, 67.80121, 56.43757
2725, 71.67945, 56.45152
2726, 66.58233, 56.46654
2727, 69.93985, 56.48083
2728, 73.95903, 56.49435
2729, 65.88049, 56.50953
2730, 74.08505, 56.52303
2731, 68.71908, 56.53758
2732, 73.75175, 56.55114
2733, 69.43962, 56.56554
2734, 74.21701, 56.57901
2735, 70.72636, 56.59315
2736, 62.48048, 56.60916
2737, 73.05669, 56.62284
2738, 67.78282, 56.6376
2739, 71.52564, 56.65158
2740, 73.05669, 56.66526
2741, 73.05669, 56.67895
2742, 70.49203, 56.69314
2743, 71.00256, 56.70722
2744, 69.61849, 56.72158
2745, 69.37218, 56.736
2746, 69.07508, 56.75048
2747, 73.01935, 56.76417
2748, 70.04272, 56.77845
2749, 69.50237, 56.79284
2750, 67.07358, 56.80775
2751, 75.79778, 56.82094
2752, 72.9927, 56.83464
2753, 64.75006, 56.85008
2754, 70.75138, 56.86422
2755, 77.65181, 56.87709
2756, 68.00871, 56.8918
2757, 65.25285, 56.90712
2758, 73.75175, 56.92068
2759, 67.54931, 56.93549
2760, 70.30371, 56.94971
2761, 69.46857, 56.96411
2762, 73.99186, 56.97762
2763, 70.87172, 56.99173
2764, 66.44518, 57.00678
2765, 71.01768, 57.02086
2766, 66.83152, 57.03582
2767, 70.35317, 57.05004
2768, 69.86167, 57.06435
2769, 75.59151, 57.07758
2770, 66.45843, 57.09262
2771, 68.03647, 57.10732
2772, 26.67663, 57.14481
2773, 147.2971, 57.1516
2774, 32.35618, 57.18251
2775, 166.5279, 57.18851
2776, 172.8608, 57.1943
2777, 70.79145, 57.20842
2778, 68.78526, 57.22296
2779, 73.81163, 57.23651
2780, 70.74137, 57.25065
2781, 68.44627, 57.26526
2782, 68.06889, 57.27995
2783, 68.00871, 57.29465
2784, 66.10259, 57.30978
2785, 66.85386, 57.32474
2786, 71.94244, 57.33864
2787, 67.91171, 57.35337
2788, 68.38542, 57.36799
2789, 70.08691, 57.38226
2790, 67.88866, 57.39698
2791, 70.20007, 57.41123
2792, 68.40413, 57.42585
2793, 71.1187, 57.43991
2794, 72.72198, 57.45366
2795, 72.91287, 57.46737
2796, 75.81501, 57.48056
2797, 72.54262, 57.49435
2798, 67.70939, 57.50912
2799, 68.03184, 57.52382
2800, 72.85974, 57.53754
2801, 71.11364, 57.55161
2802, 43.10159, 57.57481
2803, 154.2258, 57.58129
2804, 78.67821, 57.594
2805, 69.18021, 57.60846
2806, 74.49899, 57.62188
2807, 72.89161, 57.6356
2808, 68.37139, 57.65022
2809, 75.6945, 57.66343
2810, 77.17836, 57.67639
2811, 72.08766, 57.69026
2812, 72.09286, 57.70413
2813, 70.44734, 57.71833
2814, 74.64915, 57.73172
2815, 74.6826, 57.74511
2816, 69.63789, 57.75947
2817, 73.85525, 57.77301
2818, 75.6258, 57.78623
2819, 68.82313, 57.80076
2820, 77.26781, 57.81371
2821, 70.03782, 57.82798
2822, 78.48061, 57.84072
2823, 74.87272, 57.85408
2824, 70.63145, 57.86824
2825, 75.60294, 57.88146
2826, 73.73544, 57.89502
2827, 74.88393, 57.90838
2828, 70.98743, 57.92247
2829, 70.7664, 57.9366
2830, 76.78133, 57.94962
2831, 74.09603, 57.96312
2832, 74.46571, 57.97654
2833, 73.11545, 57.99022
2834, 75.25021, 58.00351
2835, 73.92075, 58.01704
2836, 75.24454, 58.03033
2837, 75.22756, 58.04362
2838, 73.82798, 58.05717
2839, 73.03001, 58.07086
2840, 74.99062, 58.0842
2841, 78.05183, 58.09701
2842, 72.11885, 58.11088
2843, 76.13827, 58.12401
2844, 71.88556, 58.13792
2845, 77.42934, 58.15084
2846, 69.09895, 58.16531
2847, 88.62891, 58.1766
2848, 72.28045, 58.19043
2849, 77.99095, 58.20325
2850, 73.29229, 58.2169
2851, 76.70477, 58.22994
2852, 78.59782, 58.24266
2853, 70.43246, 58.25686
2854, 28.28054, 58.29222
2855, 167.4761, 58.29819
2856, 76.20789, 58.31131
2857, 162.8134, 58.31745
2858, 83.53521, 58.32942
2859, 73.64855, 58.343
2860, 78.82084, 58.35569
2861, 74.92882, 58.36903
2862, 71.40307, 58.38304
2863, 78.38219, 58.39579
2864, 73.83888, 58.40934
2865, 73.75719, 58.42289
2866, 75.45461, 58.43615
2867, 80.92579, 58.4485
2868, 71.91141, 58.46241
2869, 77.80285, 58.47526
2870, 75.86102, 58.48844
2871, 76.54623, 58.50151
2872, 77.07723, 58.51448
2873, 75.02438, 58.52781
2874, 74.34944, 58.54126
2875, 79.19537, 58.55389
2876, 69.79341, 58.56821
2877, 79.37768, 58.58081
2878, 73.23861, 58.59446
2879, 61.32336, 58.61077
2880, 90.16319, 58.62186
2881, 70.23458, 58.6361
2882, 74.4103, 58.64954
2883, 81.4266, 58.66182
2884, 69.07986, 58.67629
2885, 64.04919, 58.69191
2886, 76.98822, 58.7049
2887, 73.05669, 58.71858
2888, 73.55104, 58.73218
2889, 73.37834, 58.7458
2890, 72.93414, 58.75951
2891, 70.4523, 58.77371
2892, 74.02473, 58.78722
2893, 71.2606, 58.80125
2894, 73.84434, 58.81479
2895, 73.80618, 58.82834
2896, 69.87632, 58.84266
2897, 71.85457, 58.85657
2898, 76.68124, 58.86961
2899, 67.75526, 58.88437
2900, 73.43222, 58.89799
2901, 71.01768, 58.91207
2902, 71.78236, 58.926
2903, 77.48334, 58.93891
2904, 66.8941, 58.95386
2905, 73.07271, 58.96754
2906, 72.06168, 58.98142
2907, 74.26662, 58.99488
2908, 71.59734, 59.00885
2909, 71.51541, 59.02283
2910, 66.07202, 59.03797
2911, 72.7167, 59.05172
2912, 72.02535, 59.06561
2913, 70.90187, 59.07971
2914, 68.82313, 59.09424
2915, 66.78688, 59.10921
2916, 73.31916, 59.12285
2917, 65.75487, 59.13806
2918, 69.30007, 59.15249
2919, 70.33833, 59.16671
2920, 69.51686, 59.1811
2921, 70.47216, 59.19529
2922, 66.03275, 59.21043
2923, 69.93496, 59.22473
2924, 69.39626, 59.23914
2925, 69.37699, 59.25355
2926, 68.56359, 59.26814
2927, 73.64313, 59.28172
2928, 70.33338, 59.29593
2929, 69.53136, 59.31031
2930, 66.66666, 59.32531
2931, 68.50723, 59.33991
2932, 70.29877, 59.35414
2933, 64.65378, 59.36961
2934, 70.65639, 59.38376
2935, 66.84492, 59.39872
2936, 69.78854, 59.41305
2937, 68.59181, 59.42763
2938, 66.38343, 59.44269
2939, 67.6224, 59.45748
2940, 64.31696, 59.47303
2941, 67.30834, 59.48789
2942, 71.34194, 59.5019
2943, 67.73232, 59.51667
2944, 66.69779, 59.53166
2945, 64.16838, 59.54724
2946, 66.61337, 59.56225
2947, 65.58237, 59.5775
2948, 68.39945, 59.59212
2949, 66.45843, 59.60717
2950, 68.38074, 59.62179
2951, 66.58676, 59.63681
2952, 67.75986, 59.65157
2953, 59.41418, 59.6684
2954, 68.03184, 59.6831
2955, 65.62971, 59.69833
2956, 62.57431, 59.71431
2957, 69.56038, 59.72869
2958, 63.71862, 59.74438
2959, 68.19887, 59.75905
2960, 64.36663, 59.77459
2961, 66.57346, 59.78961
2962, 65.64695, 59.80484
2963, 62.81407, 59.82076
2964, 70.78143, 59.83489
2965, 70.27901, 59.84912
2966, 65.71165, 59.86433
2967, 65.15932, 59.87968
2968, 65.75487, 59.89489
2969, 63.86104, 59.91055
2970, 65.50504, 59.92582
2971, 64.46622, 59.94133
2972, 66.9344, 59.95626
2973, 64.79202, 59.9717
2974, 67.32647, 59.98655
2975, 68.43222, 60.00117
2976, 66.0502, 60.01631
2977, 64.67468, 60.03177
2978, 66.40547, 60.04683
2979, 74.41583, 60.06027
2980, 62.58997, 60.07624
2981, 66.81812, 60.09121
2982, 68.45564, 60.10582
2983, 63.97134, 60.12145
2984, 66.92545, 60.13639
2985, 65.96306, 60.15155
2986, 67.45363, 60.16637
2987, 67.40816, 60.18121
2988, 66.96578, 60.19614
2989, 66.04147, 60.21128
2990, 69.84216, 60.2256
2991, 66.37022, 60.24067
2992, 67.77364, 60.25542
2993, 68.07816, 60.27011
2994, 65.14658, 60.28547
2995, 70.74137, 60.2996
2996, 69.02264, 60.31409
2997, 65.09569, 60.32945
2998, 76.04562, 60.3426
2999, 65.26989, 60.35792
3000, 70.22472, 60.37216
3001, 70.26913, 60.38639
3002, 72.21781, 60.40024
3003, 72.7855, 60.41398
3004, 71.15412, 60.42804
3005, 67.8288, 60.44278
3006, 70.79145, 60.45691
3007, 72.04611, 60.47079
3008, 71.32159, 60.48481
3009, 71.65377, 60.49876
3010, 73.61602, 60.51235
3011, 71.48474, 60.52634
3012, 37.28839, 60.55315
3013, 89.9928, 60.56427
3014, 71.37249, 60.57828
3015, 149.8127, 60.58495
3016, 80.7885, 60.59733
3017, 73.5781, 60.61092
3018, 78.48061, 60.62366
3019, 73.20644, 60.63733
3020, 68.39945, 60.65195
3021, 79.44705, 60.66454
3022, 75.48879, 60.67778
3023, 75.35795, 60.69106
3024, 78.64727, 60.70377
3025, 77.01787, 60.71675
3026, 74.09054, 60.73025
3027, 78.97646, 60.74291
3028, 75.50589, 60.75616
3029, 76.68712, 60.7692
3030, 72.20216, 60.78305
3031, 89.38148, 60.79424
3032, 80.54124, 60.80665
3033, 74.27765, 60.82011
3034, 73.67025, 60.83369
3035, 87.6117, 60.8451
3036, 75.82651, 60.85829
3037, 40.04485, 60.88326
3038, 105.8425, 60.89271
3039, 157.2327, 60.89907
3040, 76.77543, 60.91209
3041, 82.87064, 60.92416
3042, 75.83226, 60.93734
3043, 77.58554, 60.95023
3044, 77.44134, 60.96315
3045, 83.64701, 60.9751
3046, 42.41062, 60.99868
3047, 133.7077, 61.00616
3048, 113.3273, 61.01498
3049, 75.60294, 61.02821
3050, 84.49514, 61.04004
3051, 74.57121, 61.05345
3052, 80.88651, 61.06581
3053, 80.97822, 61.07816
3054, 76.77543, 61.09119
3055, 75.91862, 61.10436
3056, 82.00755, 61.11655
3057, 80.92579, 61.12891
3058, 29.63314, 61.16265
3059, 157.2822, 61.16901
3060, 85.0919, 61.18077
3061, 138.2743, 61.188
3062, 88.92841, 61.19925
3063, 76.01672, 61.2124
3064, 76.0572, 61.22555
3065, 84.09014, 61.23744
3066, 76.68712, 61.25048
3067, 80.71677, 61.26287
3068, 81.20838, 61.27518
3069, 78.0945, 61.28799
3070, 79.26443, 61.30061
3071, 78.00921, 61.31342
3072, 82.65829, 61.32552
3073, 75.05254, 61.33884
3074, 77.85737, 61.35169
3075, 77.07723, 61.36466
3076, 77.98487, 61.37748
3077, 76.68712, 61.39052
3078, 76.76954, 61.40355
3079, 86.78296, 61.41507
3080, 74.79432, 61.42844
3081, 75.63725, 61.44167
3082, 30.95688, 61.47397
3083, 138.6001, 61.48118
3084, 76.19628, 61.4943
3085, 163.9344, 61.5004
3086, 76.84623, 61.51342
3087, 90.52232, 61.52446
3088, 69.70584, 61.53881
3089, 76.35336, 61.55191
3090, 81.75278, 61.56414
3091, 75.49449, 61.57738
3092, 79.00142, 61.59004
3093, 72.74314, 61.60379
3094, 81.7127, 61.61603
3095, 83.69601, 61.62798
3096, 73.87161, 61.64151
3097, 76.77543, 61.65454
3098, 77.75445, 61.6674
3099, 78.97023, 61.68006
3100, 82.94625, 61.69212
3101, 77.52539, 61.70501
3102, 81.55942, 61.71727
3103, 73.69197, 61.73084
3104, 86.37817, 61.74242
3105, 77.33354, 61.75535
3106, 72.84913, 61.76908
3107, 84.01949, 61.78098
3108, 84.538, 61.79281
3109, 29.9455, 61.8262
3110, 155.2554, 61.83264
3111, 71.41327, 61.84665
3112, 159.5405, 61.85291
3113, 87.7809, 61.8643
3114, 88.15233, 61.87565
3115, 73.26544, 61.8893
3116, 84.08308, 61.90119
3117, 76.78722, 61.91422
3118, 88.97589, 61.92545
3119, 42.13187, 61.94919
3120, 113.5976, 61.95799
3121, 139.0627, 61.96518
3122, 77.17836, 61.97814
3123, 85.58713, 61.98983
3124, 82.08833, 62.00201
3125, 78.96399, 62.01467
3126, 87.30575, 62.02613
3127, 80.12179, 62.03861
3128, 78.30241, 62.05138
3129, 76.22532, 62.0645
3130, 82.99444, 62.07655
3131, 82.06812, 62.08873
3132, 83.99126, 62.10064
3133, 77.45934, 62.11355
3134, 87.14597, 62.12502
3135, 81.47303, 62.1373
3136, 79.67493, 62.14985
3137, 82.14902, 62.16202
3138, 81.81967, 62.17424
3139, 80.32128, 62.1867
3140, 83.04269, 62.19874
3141, 83.28475, 62.21075
3142, 84.2531, 62.22261
3143, 78.85191, 62.2353
3144, 81.67265, 62.24754
3145, 80.6842, 62.25994
3146, 80.952, 62.27229
3147, 82.05465, 62.28448
3148, 71.35212, 62.29849
3149, 85.91804, 62.31013
3150, 73.70283, 62.3237
3151, 81.61266, 62.33595
3152, 81.98737, 62.34815
3153, 84.29571, 62.36001
3154, 82.28421, 62.37217
3155, 80.43758, 62.3846
3156, 76.88168, 62.39761
3157, 82.53549, 62.40972
3158, 80.25038, 62.42218
3159, 85.73388, 62.43385
3160, 81.83976, 62.44607
3161, 78.2289, 62.45885
3162, 81.92021, 62.47106
3163, 85.49931, 62.48275
3164, 82.11529, 62.49493
3165, 65.9022, 62.51011
3166, 84.7314, 62.52191
3167, 82.82259, 62.53398
3168, 83.37502, 62.54597
3169, 85.52856, 62.55767
3170, 72.38509, 62.57148
3171, 81.14249, 62.58381
3172, 74.6826, 62.5972
3173, 85.85165, 62.60884
3174, 78.75876, 62.62154
3175, 82.41985, 62.63367
3176, 84.83923, 62.64546
3177, 86.37817, 62.65704
3178, 79.25814, 62.66965
3179, 83.61903, 62.68161
3180, 91.75996, 62.69251
3181, 75.91862, 62.70568
3182, 31.5826, 62.73735
3183, 159.2864, 62.74363
3184, 166.9728, 62.74961
3185, 82.33163, 62.76176
3186, 85.02679, 62.77352
