frame, fps, time
2744, 56.91196, 40.98115
2745, 60.85316, 40.99759
2746, 58.7337, 41.01461
2747, 61.02771, 41.03099
2748, 62.94058, 41.04688
2749, 62.70772, 41.06283
2750, 61.86588, 41.07899
2751, 60.94588, 41.0954
2752, 60.16485, 41.11202
2753, 60.25185, 41.12862
2754, 60.61708, 41.14511
2755, 62.41029, 41.16114
2756, 60.80876, 41.17758
2757, 60.45584, 41.19412
2758, 62.41418, 41.21014
2759, 63.23111, 41.22596
2760, 58.7924, 41.24297
2761, 32.08831, 41.27413
2762, 85.5798, 41.28582
2763, 56.15454, 41.30362
2764, 128.6008, 41.3114
2765, 62.8496, 41.32731
2766, 60.05645, 41.34396
2767, 61.15086, 41.36031
2768, 61.5271, 41.37657
2769, 59.43536, 41.39339
2770, 59.93766, 41.41008
2771, 63.2471, 41.42589
2772, 32.86447, 41.45632
2773, 82.74036, 41.46841
2774, 61.65228, 41.48463
2775, 97.31413, 41.4949
2776, 59.59476, 41.51168
2777, 61.66368, 41.5279
2778, 60.97189, 41.5443
2779, 24.85645, 41.58453
2780, 161.0825, 41.59074
2781, 73.54023, 41.60434
2782, 83.85041, 41.61626
2783, 62.23937, 41.63233
2784, 75.26154, 41.64561
2785, 61.64088, 41.66184
2786, 62.38692, 41.67787
2787, 63.81214, 41.69354
2788, 62.73526, 41.70948
2789, 60.3646, 41.72605
2790, 63.72674, 41.74174
2791, 62.58606, 41.75772
2792, 62.82591, 41.77364
2793, 62.0771, 41.78975
2794, 63.29915, 41.80555
2795, 61.17331, 41.82189
2796, 66.98373, 41.83682
2797, 61.71316, 41.85303
2798, 61.07243, 41.8694
2799, 62.8496, 41.88531
2800, 60.74965, 41.90177
2801, 62.99213, 41.91765
2802, 60.72014, 41.93412
2803, 62.38303, 41.95015
2804, 66.43636, 41.9652
2805, 60.84946, 41.98163
2806, 60.20107, 41.99824
2807, 63.79992, 42.01392
2808, 63.54047, 42.02966
2809, 64.29628, 42.04521
2810, 60.96074, 42.06161
2811, 62.8575, 42.07752
2812, 61.90034, 42.09367
2813, 54.79152, 42.11192
2814, 64.56612, 42.12741
2815, 63.82028, 42.14308
2816, 59.52735, 42.15988
2817, 63.32721, 42.17567
2818, 56.09784, 42.1935
2819, 62.751, 42.20944
2820, 57.68011, 42.22678
2821, 66.08075, 42.24191
2822, 59.77644, 42.25864
2823, 66.08075, 42.27377
2824, 61.08362, 42.29014
2825, 59.43183, 42.30697
2826, 64.77943, 42.32241
2827, 63.16322, 42.33824
2828, 61.72839, 42.35444
2829, 61.93484, 42.37059
2830, 60.51437, 42.38711
2831, 63.2471, 42.40292
2832, 58.61321, 42.41998
2833, 65.85013, 42.43517
2834, 57.81684, 42.45247
2835, 62.91286, 42.46836
2836, 57.39869, 42.48578
2837, 31.88064, 42.51715
2838, 100.04, 42.52715
2839, 99.77053, 42.53717
2840, 61.2145, 42.5535
2841, 64.82142, 42.56893
2842, 62.16972, 42.58501
2843, 63.98362, 42.60064
2844, 60.06006, 42.61729
2845, 65.35521, 42.6326
2846, 64.83823, 42.64802
2847, 60.24096, 42.66462
2848, 68.17097, 42.67929
2849, 61.69032, 42.6955
2850, 63.63347, 42.71121
2851, 63.72268, 42.72691
2852, 61.02771, 42.74329
2853, 64.58697, 42.75877
2854, 63.30316, 42.77457
2855, 54.50482, 42.79292
2856, 62.88122, 42.80882
2857, 62.22001, 42.82489
2858, 64.04919, 42.84051
2859, 62.32083, 42.85655
2860, 64.15603, 42.87214
2861, 64.42884, 42.88766
2862, 64.76264, 42.9031
2863, 59.9916, 42.91977
2864, 61.28953, 42.93609
2865, 63.6821, 42.95179
2866, 64.06971, 42.9674
2867, 61.95019, 42.98354
2868, 63.05965, 42.9994
2869, 56.44615, 43.01712
2870, 64.95193, 43.03251
2871, 63.86512, 43.04817
2872, 64.76264, 43.06361
2873, 53.55613, 43.08229
2874, 64.88029, 43.0977
2875, 61.47793, 43.11396
2876, 64.96459, 43.12936
2877, 58.21061, 43.14653
2878, 66.6489, 43.16154
2879, 62.25875, 43.1776
2880, 63.4035, 43.19337
2881, 63.59301, 43.2091
2882, 62.08866, 43.2252
2883, 61.72839, 43.24141
2884, 64, 43.25703
2885, 60.33911, 43.27361
2886, 66.50705, 43.28864
2887, 63.14327, 43.30448
2888, 60.1902, 43.32109
2889, 66.73785, 43.33608
2890, 56.27779, 43.35385
2891, 66.90753, 43.36879
2892, 62.29753, 43.38485
2893, 60.81985, 43.40129
2894, 56.74081, 43.41891
2895, 63.71862, 43.4346
2896, 60.55835, 43.45112
2897, 65.79813, 43.46632
2898, 60.02041, 43.48298
2899, 64.61618, 43.49846
2900, 62.63702, 43.51442
2901, 61.12843, 43.53078
2902, 59.96282, 43.54745
2903, 60.66857, 43.56394
2904, 54.82757, 43.58218
2905, 63.39546, 43.59795
2906, 63.36734, 43.61373
2907, 61.73983, 43.62993
2908, 62.35969, 43.64597
2909, 63.31118, 43.66176
2910, 60.62811, 43.67826
2911, 63.75111, 43.69394
2912, 63.31919, 43.70974
2913, 62.85355, 43.72565
2914, 62.14654, 43.74174
2915, 63.6821, 43.75744
2916, 61.69793, 43.77365
2917, 64.82142, 43.78907
2918, 62.01935, 43.8052
2919, 61.53089, 43.82145
2920, 64.75845, 43.83689
2921, 58.99357, 43.85384
2922, 60.76442, 43.8703
2923, 59.22416, 43.88718
2924, 61.44771, 43.90346
2925, 62.59389, 43.91943
2926, 63.10741, 43.93528
2927, 61.65228, 43.9515
2928, 57.20496, 43.96898
2929, 65.10416, 43.98434
2930, 61.56498, 44.00059
2931, 62.40639, 44.01661
2932, 61.97323, 44.03275
2933, 62.8496, 44.04866
2934, 60.1106, 44.0653
2935, 64.7333, 44.08075
2936, 61.87353, 44.09691
2937, 61.98475, 44.11304
2938, 60.63546, 44.12953
2939, 64.79622, 44.14497
2940, 59.38242, 44.16181
2941, 61.56877, 44.17805
2942, 62.95643, 44.19394
2943, 64.30869, 44.20948
2944, 65.22306, 44.22482
2945, 61.69412, 44.24102
2946, 64.46622, 44.25653
2947, 65.29546, 44.27185
2948, 60.05285, 44.2885
2949, 61.18828, 44.30484
2950, 62.9287, 44.32074
2951, 65.59958, 44.33598
2952, 59.577, 44.35276
2953, 62.24712, 44.36883
2954, 63.00403, 44.3847
2955, 64.09435, 44.4003
2956, 60.87539, 44.41673
2957, 64.04919, 44.43234
2958, 61.38736, 44.44863
2959, 57.35589, 44.46606
2960, 65.30399, 44.48138
2961, 53.48166, 44.50008
2962, 65.48788, 44.51535
2963, 64.52445, 44.53085
2964, 59.92689, 44.54753
2965, 64.23846, 44.5631
2966, 55.14807, 44.58123
2967, 56.82141, 44.59883
2968, 62.87331, 44.61473
2969, 60.81615, 44.63117
2970, 64.05329, 44.64679
2971, 59.42124, 44.66362
2972, 62.42587, 44.67963
2973, 60.21194, 44.69624
2974, 60.13952, 44.71287
2975, 59.36832, 44.72972
2976, 65.11688, 44.74508
2977, 59.75143, 44.76181
2978, 63.11538, 44.77765
2979, 60.38283, 44.79421
2980, 64.93929, 44.80961
2981, 57.59705, 44.82697
2982, 62.87331, 44.84288
2983, 60.13591, 44.8595
2984, 60.75334, 44.87597
2985, 60.56202, 44.89248
2986, 63.18716, 44.90831
2987, 64.66632, 44.92377
2988, 60.43026, 44.94032
2989, 57.24754, 44.95779
2990, 63.84065, 44.97345
2991, 55.9785, 44.99131
2992, 58.71301, 45.00835
2993, 49.5663, 45.02852
2994, 59.28736, 45.04539
2995, 58.3703, 45.06252
2996, 62.03474, 45.07864
2997, 58.96227, 45.0956
2998, 59.06675, 45.11253
2999, 58.682, 45.12957
3000, 59.72289, 45.14632
3001, 59.1436, 45.16322
3002, 60.80876, 45.17967
3003, 58.48979, 45.19677
3004, 62.8496, 45.21268
3005, 59.755, 45.22941
3006, 60.0132, 45.24607
3007, 61.267, 45.2624
3008, 59.21014, 45.27929
3009, 63.03183, 45.29515
3010, 73.4538, 45.30877
3011, 58.76476, 45.32578
3012, 61.03888, 45.34217
3013, 62.251, 45.35823
3014, 65.7419, 45.37344
3015, 61.13964, 45.3898
3016, 62.23162, 45.40586
3017, 59.42477, 45.42269
3018, 63.9141, 45.43834
3019, 58.23773, 45.45551
3020, 66.12444, 45.47063
3021, 60.59872, 45.48713
3022, 61.6789, 45.50335
3023, 60.40836, 45.5199
3024, 38.16211, 45.5461
3025, 122.0852, 45.55429
3026, 58.59261, 45.57136
3027, 62.71558, 45.58731
3028, 63.44775, 45.60307
3029, 63.90593, 45.61872
3030, 60.66121, 45.6352
3031, 61.6143, 45.65143
3032, 65.10841, 45.66679
3033, 61.78179, 45.68298
3034, 65.04065, 45.69835
3035, 60.84576, 45.71478
3036, 63.95089, 45.73042
3037, 63.9468, 45.74606
3038, 58.28865, 45.76321
3039, 65.6125, 45.77845
3040, 64.11079, 45.79405
3041, 61.37982, 45.81034
3042, 65.27841, 45.82566
3043, 63.31919, 45.84145
3044, 68.50723, 45.85605
3045, 63.7308, 45.87174
3046, 61.207, 45.88808
3047, 62.63702, 45.90405
3048, 62.57039, 45.92003
3049, 67.23593, 45.9349
3050, 59.66943, 45.95166
3051, 64.18485, 45.96724
3052, 61.54982, 45.98349
3053, 64.81301, 45.99892
3054, 65.38084, 46.01421
3055, 63.90185, 46.02986
3056, 62.24325, 46.04593
3057, 62.91286, 46.06182
3058, 63.19515, 46.07764
3059, 64.46622, 46.09315
3060, 65.56947, 46.10841
3061, 64.77943, 46.12384
3062, 65.47502, 46.13912
3063, 63.47191, 46.15487
3064, 65.82412, 46.17006
3065, 61.19202, 46.18641
3066, 66.357, 46.20148
3067, 64.68305, 46.21694
3068, 61.71696, 46.23314
3069, 64.56612, 46.24863
3070, 62.87331, 46.26453
3071, 69.40107, 46.27894
3072, 63.31518, 46.29473
3073, 65.98483, 46.30989
3074, 61.62569, 46.32612
3075, 65.68576, 46.34134
3076, 70.55669, 46.35551
3077, 62.12724, 46.37161
3078, 70.50198, 46.38579
3079, 61.89268, 46.40195
3080, 63.91002, 46.41759
3081, 59.47425, 46.43441
3082, 67.69564, 46.44918
3083, 61.43638, 46.46546
3084, 71.31142, 46.47948
3085, 65.26989, 46.4948
3086, 64.46622, 46.51031
3087, 65.96741, 46.52547
3088, 64.32109, 46.54102
3089, 67.06009, 46.55593
3090, 64.62035, 46.57141
3091, 66.40106, 46.58647
3092, 64.68724, 46.60192
3093, 68.44158, 46.61654
3094, 64.52029, 46.63203
3095, 61.04261, 46.64841
3096, 64.18897, 46.66399
3097, 66.1157, 46.67912
3098, 68.23144, 46.69378
3099, 68.05962, 46.70847
3100, 65.18055, 46.72381
3101, 64.51613, 46.73931
3102, 70.27407, 46.75354
3103, 62.88517, 46.76944
3104, 68.05035, 46.78414
3105, 64.11079, 46.79974
3106, 72.8863, 46.81346
3107, 62.86936, 46.82936
3108, 64.72492, 46.84481
3109, 61.7322, 46.86101
3110, 66.13319, 46.87613
3111, 73.92622, 46.88966
3112, 63.34727, 46.90545
3113, 67.02862, 46.92036
3114, 69.13717, 46.93483
3115, 65.25711, 46.95015
3116, 62.28201, 46.96621
3117, 68.70963, 46.98076
3118, 68.37607, 46.99539
3119, 63.75925, 47.01107
3120, 66.98821, 47.026
3121, 67.70939, 47.04077
3122, 65.77649, 47.05597
3123, 67.28117, 47.07083
3124, 66.06329, 47.08597
3125, 68.08743, 47.10065
3126, 64.56195, 47.11614
3127, 67.79661, 47.13089
3128, 62.18519, 47.14698
3129, 70.41758, 47.16118
3130, 61.33841, 47.17748
3131, 69.74474, 47.19182
3132, 67.19978, 47.2067
3133, 69.9986, 47.22099
3134, 65.60388, 47.23623
3135, 64.84243, 47.25166
3136, 66.29541, 47.26674
3137, 68.74742, 47.28128
3138, 66.39224, 47.29634
3139, 67.24497, 47.31121
3140, 65.71165, 47.32643
3141, 65.2103, 47.34177
3142, 73.23325, 47.35542
3143, 64.41224, 47.37095
3144, 64.46622, 47.38646
3145, 63.77144, 47.40214
3146, 67.659, 47.41692
3147, 67.01066, 47.43184
3148, 64.05329, 47.44746
3149, 70.4672, 47.46165
3150, 66.49378, 47.47668
3151, 65.16356, 47.49203
3152, 65.76351, 47.50724
3153, 68.22678, 47.52189
3154, 64.88872, 47.5373
3155, 67.35368, 47.55215
3156, 67.36729, 47.56699
3157, 63.15524, 47.58283
3158, 64.26322, 47.59839
3159, 73.43222, 47.61201
3160, 63.72268, 47.6277
3161, 69.03217, 47.64219
3162, 72.0098, 47.65607
3163, 64.18073, 47.67165
3164, 67.92555, 47.68637
3165, 65.22306, 47.7017
3166, 69.09418, 47.71618
3167, 64.65796, 47.73164
3168, 63.11139, 47.74749
3169, 68.73325, 47.76204
3170, 67.06908, 47.77695
3171, 69.94964, 47.79124
3172, 68.573, 47.80583
3173, 67.24497, 47.8207
3174, 66.18134, 47.83581
3175, 68.70963, 47.85036
3176, 65.09993, 47.86572
3177, 63.4558, 47.88148
3178, 67.91171, 47.89621
3179, 65.91089, 47.91138
3180, 67.88406, 47.92611
3181, 69.30007, 47.94054
3182, 67.40816, 47.95538
3183, 65.82412, 47.97057
3184, 66.65778, 47.98557
3185, 64.15191, 48.00116
3186, 68.90849, 48.01567
3187, 70.0035, 48.02995
3188, 66.76904, 48.04493
3189, 68.09206, 48.05962
3190, 62.22388, 48.07569
3191, 63.67804, 48.09139
3192, 67.06009, 48.1063
3193, 66.93889, 48.12124
3194, 68.63889, 48.13581
3195, 42.52605, 48.15932
3196, 143.9678, 48.16627
3197, 70.19022, 48.18052
3198, 64.91821, 48.19592
3199, 67.23141, 48.2108
3200, 66.33059, 48.22587
3201, 71.5103, 48.23986
3202, 69.19936, 48.25431
3203, 65.86748, 48.26949
3204, 66.55574, 48.28452
3205, 68.01333, 48.29922
3206, 68.34335, 48.31385
3207, 63.58492, 48.32958
3208, 67.06009, 48.34449
3209, 73.06737, 48.35818
3210, 67.42634, 48.37301
3211, 70.61649, 48.38717
3212, 68.69076, 48.40173
3213, 65.0026, 48.41711
3214, 65.44502, 48.43239
3215, 65.51363, 48.44765
3216, 66.88068, 48.46261
3217, 67.58583, 48.47741
3218, 67.15916, 48.49229
3219, 68.06889, 48.50698
3220, 65.81545, 48.52218
3221, 65.01105, 48.53756
3222, 71.11364, 48.55162
3223, 57.98446, 48.56887
3224, 65.89786, 48.58404
3225, 72.6797, 48.5978
3226, 67.24497, 48.61267
3227, 71.39797, 48.62668
3228, 64.3335, 48.64222
3229, 65.06181, 48.65759
3230, 69.47339, 48.67199
3231, 68.59651, 48.68657
3232, 67.71856, 48.70133
3233, 66.78688, 48.7163
3234, 68.80418, 48.73084
3235, 71.29617, 48.74487
3236, 67.68189, 48.75964
3237, 70.81651, 48.77376
3238, 67.49004, 48.78858
3239, 67.14564, 48.80347
3240, 67.48093, 48.81829
3241, 71.4643, 48.83228
3242, 66.19448, 48.84739
3243, 68.3901, 48.86201
3244, 68.12453, 48.87669
3245, 71.60759, 48.89066
3246, 72.55841, 48.90444
3247, 69.39626, 48.91885
3248, 66.64001, 48.93385
3249, 68.573, 48.94844
3250, 68.61534, 48.96301
3251, 68.71908, 48.97756
3252, 63.02389, 48.99343
3253, 68.37139, 49.00805
3254, 71.92693, 49.02196
3255, 71.71029, 49.0359
3256, 65.5351, 49.05116
3257, 68.28269, 49.06581
3258, 71.98388, 49.0797
3259, 66.5336, 49.09473
3260, 66.68, 49.10973
3261, 71.18958, 49.12377
3262, 69.34332, 49.13819
3263, 67.02862, 49.15311
3264, 67.50372, 49.16792
3265, 66.68445, 49.18292
3266, 68.4369, 49.19753
3267, 67.67274, 49.21231
3268, 68.30135, 49.22695
3269, 70.38784, 49.24115
3270, 69.84216, 49.25547
3271, 71.34194, 49.26949
3272, 66.09822, 49.28461
3273, 68.83733, 49.29914
3274, 67.39453, 49.31398
3275, 69.1563, 49.32844
3276, 68.15704, 49.34311
3277, 67.67274, 49.35789
3278, 68.47439, 49.37249
3279, 66.75568, 49.38747
3280, 69.68641, 49.40182
3281, 68.66717, 49.41639
3282, 68.90849, 49.4309
3283, 68.49315, 49.4455
3284, 64.77943, 49.46094
3285, 73.55104, 49.47453
3286, 68.96076, 49.48903
3287, 63.6821, 49.50473
3288, 70.96225, 49.51883
3289, 68.573, 49.53341
3290, 64.04919, 49.54902
3291, 69.93007, 49.56332
3292, 68.22213, 49.57798
3293, 64.53695, 49.59348
3294, 76.29511, 49.60659
3295, 66.09386, 49.62172
3296, 66.05892, 49.63685
3297, 65.18055, 49.65219
3298, 70.99751, 49.66628
3299, 66.03275, 49.68142
3300, 69.46857, 49.69582
3301, 70.52683, 49.71
3302, 67.02413, 49.72492
3303, 67.90249, 49.73965
3304, 71.8959, 49.75356
3305, 65.42361, 49.76884
3306, 69.94474, 49.78314
3307, 67.60868, 49.79793
3308, 65.62971, 49.81316
3309, 68.51662, 49.82776
3310, 69.48788, 49.84215
3311, 70.63644, 49.85631
3312, 66.91201, 49.87125
3313, 68.21282, 49.88591
3314, 68.5871, 49.90049
3315, 67.95325, 49.91521
3316, 62.60173, 49.93118
3317, 72.87036, 49.9449
3318, 67.6224, 49.95969
3319, 70.0084, 49.97398
3320, 69.96432, 49.98827
3321, 67.28117, 50.00313
3322, 66.15945, 50.01825
3323, 71.24537, 50.03228
3324, 64.04509, 50.04789
3325, 68.25938, 50.06254
3326, 68.42285, 50.07716
3327, 73.36757, 50.09079
3328, 66.67111, 50.10579
3329, 68.9465, 50.12029
3330, 69.06554, 50.13477
3331, 68.25473, 50.14942
3332, 67.42634, 50.16425
3333, 69.07031, 50.17873
3334, 70.50198, 50.19291
3335, 65.68144, 50.20814
3336, 70.38784, 50.22234
3337, 71.48474, 50.23633
3338, 63.7308, 50.25202
3339, 72.45852, 50.26582
3340, 67.9394, 50.28054
3341, 65.90655, 50.29572
3342, 71.18451, 50.30976
3343, 67.8288, 50.32451
3344, 69.58458, 50.33888
3345, 68.19887, 50.35354
3346, 65.69007, 50.36877
3347, 73.41066, 50.38239
3348, 65.56087, 50.39764
3349, 61.09855, 50.41401
3350, 71.8959, 50.42792
3351, 66.59119, 50.44294
3352, 71.55635, 50.45691
3353, 68.11061, 50.47159
3354, 68.82786, 50.48612
3355, 67.14113, 50.50101
3356, 66.30421, 50.5161
3357, 69.57006, 50.53047
3358, 67.48549, 50.54529
3359, 68.4369, 50.5599
3360, 67.87484, 50.57463
3361, 68.06425, 50.58932
3362, 71.33176, 50.60334
3363, 70.70636, 50.61749
3364, 66.90753, 50.63243
3365, 69.91541, 50.64673
3366, 68.4369, 50.66134
3367, 68.54479, 50.67593
3368, 70.11639, 50.69019
3369, 69.84704, 50.70451
3370, 67.50372, 50.71932
3371, 67.74609, 50.73409
3372, 69.11806, 50.74855
3373, 67.51739, 50.76337
3374, 70.65639, 50.77752
3375, 66.98373, 50.79245
3376, 72.5321, 50.80624
3377, 68.95601, 50.82074
3378, 70.67138, 50.83489
3379, 66.98821, 50.84982
3380, 69.5749, 50.86419
3381, 65.10416, 50.87955
3382, 67.43998, 50.89438
3383, 72.42703, 50.90818
3384, 70.10165, 50.92245
3385, 69.24728, 50.93689
3386, 69.56522, 50.95126
3387, 66.88963, 50.96621
3388, 65.78947, 50.98141
3389, 74.37156, 50.99486
3390, 68.23144, 51.00952
3391, 70.05745, 51.02379
3392, 70.70135, 51.03794
3393, 70.04763, 51.05221
3394, 64.22607, 51.06778
3395, 69.52169, 51.08217
3396, 67.43998, 51.097
3397, 66.70669, 51.11199
3398, 73.18501, 51.12565
3399, 73.46999, 51.13926
3400, 64.81301, 51.15469
3401, 69.9888, 51.16898
3402, 71.71029, 51.18293
3403, 68.93224, 51.19744
3404, 64.19721, 51.21301
3405, 72.08247, 51.22689
3406, 69.65729, 51.24124
3407, 69.31928, 51.25567
3408, 69.23769, 51.27011
3409, 52.96329, 51.28899
3410, 91.58348, 51.29991
3411, 64.119, 51.31551
3412, 70.49203, 51.32969
3413, 72.812, 51.34343
3414, 69.80315, 51.35775
3415, 68.77106, 51.37229
3416, 71.12881, 51.38635
3417, 64.81721, 51.40178
3418, 68.91324, 51.41629
3419, 70.41758, 51.43049
3420, 69.07031, 51.44497
3421, 70.67638, 51.45911
3422, 68.17097, 51.47378
3423, 25.03066, 51.51373
3424, 137.1554, 51.52102
3425, 62.44536, 51.53704
3426, 159.9488, 51.54329
3427, 77.96663, 51.55611
3428, 67.659, 51.57089
3429, 66.71559, 51.58588
3430, 72.51632, 51.59967
3431, 67.14113, 51.61456
3432, 70.37298, 51.62877
3433, 71.68459, 51.64272
3434, 70.02311, 51.65701
3435, 64.98993, 51.67239
3436, 72.9235, 51.68611
3437, 68.82786, 51.70064
3438, 66.72895, 51.71562
3439, 68.66717, 51.73019
3440, 66.12882, 51.74531
3441, 74.27213, 51.75877
3442, 69.73014, 51.77311
3443, 70.28889, 51.78734
3444, 66.76459, 51.80232
3445, 66.97027, 51.81725
3446, 71.92175, 51.83115
3447, 64.93929, 51.84655
3448, 66.25149, 51.86165
3449, 70.80649, 51.87577
3450, 69.89586, 51.89008
3451, 69.7107, 51.90442
3452, 74.42691, 51.91785
3453, 66.4187, 51.93291
3454, 65.97176, 51.94807
3455, 70.52186, 51.96225
3456, 65.80246, 51.97745
3457, 72.89161, 51.99117
3458, 69.96922, 52.00546
3459, 66.25149, 52.02055
3460, 70.77642, 52.03468
3461, 43.53125, 52.05766
3462, 138.8889, 52.06485
3463, 70.8416, 52.07897
3464, 67.6224, 52.09376
3465, 68.83733, 52.10828
3466, 72.86505, 52.12201
3467, 65.07874, 52.13737
3468, 67.56757, 52.15218
3469, 70.35317, 52.16639
3470, 70.43742, 52.18059
3471, 65.85446, 52.19577
3472, 67.61325, 52.21056
3473, 70.67138, 52.22471
3474, 68.11061, 52.2394
3475, 67.19076, 52.25428
3476, 72.3275, 52.2681
3477, 65.58237, 52.28335
3478, 67.22689, 52.29822
3479, 70.85666, 52.31234
3480, 66.79581, 52.32731
3481, 73.82253, 52.34085
3482, 69.53619, 52.35524
3483, 68.86578, 52.36976
3484, 65.63834, 52.38499
3485, 63.22311, 52.40081
3486, 76.02828, 52.41396
3487, 66.69334, 52.42896
3488, 71.24537, 52.44299
3489, 65.87181, 52.45818
3490, 71.02777, 52.47226
3491, 69.29047, 52.48669
3492, 67.79661, 52.50144
3493, 69.48788, 52.51583
3494, 70.85666, 52.52995
3495, 67.8242, 52.54469
3496, 71.3623, 52.5587
3497, 67.92094, 52.57343
3498, 68.48377, 52.58803
3499, 68.4369, 52.60264
3500, 69.14194, 52.6171
3501, 66.78688, 52.63207
3502, 70.20993, 52.64632
3503, 63.23511, 52.66213
3504, 66.94785, 52.67707
3505, 57.46136, 52.69447
3506, 74.94005, 52.70782
3507, 65.74622, 52.72303
3508, 73.7844, 52.73658
3509, 66.03275, 52.75172
3510, 71.52564, 52.76571
3511, 69.92029, 52.78001
3512, 69.37218, 52.79442
3513, 62.94851, 52.81031
3514, 70.48707, 52.82449
3515, 70.30371, 52.83872
3516, 70.64143, 52.85287
3517, 65.78947, 52.86808
3518, 69.17543, 52.88253
3519, 71.15918, 52.89659
3520, 72.16048, 52.91045
3521, 67.78742, 52.9252
3522, 70.1459, 52.93945
3523, 72.54262, 52.95324
3524, 62.99213, 52.96912
3525, 72.41654, 52.98293
3526, 64.97304, 52.99832
3527, 74.5879, 53.01173
3528, 69.54103, 53.02611
3529, 69.09895, 53.04058
3530, 68.96552, 53.05508
3531, 68.21748, 53.06974
3532, 69.47822, 53.08413
3533, 66.313, 53.09921
3534, 73.36219, 53.11284
3535, 66.98373, 53.12777
3536, 70.67638, 53.14192
3537, 73.36219, 53.15555
3538, 67.8196, 53.1703
3539, 66.56017, 53.18532
3540, 64.80461, 53.20075
3541, 65.18055, 53.21609
3542, 69.84216, 53.23041
3543, 67.08708, 53.24532
3544, 75.5287, 53.25856
3545, 69.61849, 53.27292
3546, 25.3203, 53.31241
3547, 138.1597, 53.31965
3548, 49.50495, 53.33985
3549, 37.65911, 53.3664
3550, 167.4761, 53.37237
3551, 63.10343, 53.38822
3552, 141.4227, 53.39529
3553, 76.40003, 53.40838
3554, 71.44898, 53.42237
3555, 67.67274, 53.43715
3556, 71.02777, 53.45123
3557, 69.62334, 53.4656
3558, 70.53678, 53.47977
3559, 70.4275, 53.49397
3560, 68.62476, 53.50854
3561, 67.01964, 53.52346
3562, 70.52186, 53.53764
3563, 35.78202, 53.56559
3564, 95.49274, 53.57606
3565, 55.65759, 53.59402
3566, 145.1168, 53.60091
3567, 83.14626, 53.61294
3568, 70.68137, 53.62709
3569, 69.63789, 53.64145
3570, 66.55131, 53.65648
3571, 67.71856, 53.67124
3572, 70.62147, 53.6854
3573, 67.43998, 53.70023
3574, 70.21486, 53.71447
3575, 66.52475, 53.7295
3576, 71.69487, 53.74345
3577, 66.59119, 53.75847
3578, 69.76907, 53.7728
3579, 70.87172, 53.78691
3580, 63.1353, 53.80275
3581, 70.19514, 53.817
3582, 66.38343, 53.83206
3583, 69.0274, 53.84655
3584, 69.57973, 53.86092
3585, 72.7855, 53.87466
3586, 66.68, 53.88966
3587, 71.2403, 53.9037
3588, 71.16931, 53.91775
3589, 65.06604, 53.93312
3590, 33.88682, 53.96263
3591, 104.9318, 53.97216
3592, 126.0081, 53.98009
3593, 73.59435, 53.99368
3594, 65.14658, 54.00903
3595, 72.56367, 54.02281
3596, 67.36275, 54.03766
3597, 69.6767, 54.05201
3598, 73.54023, 54.06561
3599, 65.31679, 54.08092
3600, 65.50934, 54.09618
3601, 70.07709, 54.11045
3602, 68.96076, 54.12495
3603, 65.6125, 54.14019
3604, 65.11265, 54.15555
3605, 70.8416, 54.16967
3606, 68.42754, 54.18428
3607, 69.7496, 54.19862
3608, 70.69136, 54.21276
3609, 68.01333, 54.22746
3610, 73.68111, 54.24104
3611, 66.28662, 54.25612
3612, 66.71559, 54.27111
3613, 70.72636, 54.28525
3614, 66.62669, 54.30026
3615, 68.75215, 54.3148
3616, 66.40547, 54.32986
3617, 79.1891, 54.34249
3618, 67.40361, 54.35733
3619, 70.05745, 54.3716
3620, 68.29668, 54.38624
3621, 68.50253, 54.40084
3622, 71.66917, 54.41479
3623, 66.49378, 54.42983
3624, 71.17438, 54.44388
3625, 68.79945, 54.45842
3626, 70.1459, 54.47267
3627, 70.50198, 54.48685
3628, 65.93262, 54.50202
3629, 72.77491, 54.51576
3630, 66.46284, 54.53081
3631, 73.36219, 54.54444
3632, 74.41583, 54.55788
3633, 66.27345, 54.57296
3634, 67.13212, 54.58786
3635, 67.37637, 54.6027
3636, 67.27212, 54.61757
3637, 75.94167, 54.63074
3638, 69.0417, 54.64522
3639, 25.71289, 54.68411
3640, 139.9189, 54.69126
3641, 58.19028, 54.70845
3642, 152.4855, 54.715
3643, 77.35747, 54.72793
3644, 71.7, 54.74188
3645, 73.52941, 54.75548
3646, 66.91201, 54.77042
3647, 64.49532, 54.78593
3648, 78.78979, 54.79862
3649, 61.54982, 54.81487
3650, 70.05745, 54.82914
3651, 72.20216, 54.84299
3652, 76.00517, 54.85615
3653, 66.89858, 54.8711
3654, 69.93007, 54.8854
3655, 62.88122, 54.90131
3656, 75.70596, 54.91452
3657, 65.33813, 54.92982
3658, 73.19572, 54.94348
3659, 69.90074, 54.95779
3660, 69.15151, 54.97225
3661, 70.26419, 54.98648
3662, 67.42179, 55.00131
3663, 69.6088, 55.01568
3664, 70.58657, 55.02985
3665, 69.20415, 55.0443
3666, 73.524, 55.0579
3667, 69.97411, 55.07219
3668, 65.78947, 55.08739
3669, 69.38181, 55.1018
3670, 69.55554, 55.11618
3671, 75.87829, 55.12936
3672, 70.47216, 55.14355
3673, 70.72636, 55.15768
3674, 71.50007, 55.17167
3675, 70.98743, 55.18576
3676, 37.52064, 55.21241
3677, 158.3531, 55.21872
